p_id,name,products,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
15300920,Athena Women Striking Coral Sleek Coat with Skirt,"Coat, Skirt",3999.0,Coral,Athena,http://assets.myntassets.com/assets/images/15300920/2021/9/14/b5b62a2d-c5de-4464-a7a4-8728b4dba9691631594612006-Athena-Peach-Blazer-with-tulle-skirt-Co-ord-set-711631594611-1.jpg,13.0,4.0,"Ideal for upgrading your wardrobe, this clothing set is a smart pick. It is combined with an attractive solid coat, and solid skirt to elevate your overall appeal.&nbsp;<ul><li>Striking coral hue</li><li>Solid coat</li><li>Solid skirt</li><li>Long sleeves</li><li>V-neck</li></ul><b>Trend Alert</b><br>Originated in the 18th century, the sweetheart neckline is still a popular fashion choice. It is characterised by the prominent, scalloped shape that resembles the top of a heart. It lengthens the neck and adds balance to the overall silhouette while lending a curvy touch.Top fabric: Polyester <br> Bottom fabric: Polyester <br> Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Polyester', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Skirt', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Shawl Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Sleeve Length': 'Long Sleeves', 'Sustainable': 'Regular', 'Top Fabric': 'Polyester', 'Top Pattern': 'Solid', 'Top Type': 'Coat', 'Trends': 'NA', 'Wash Care': 'Machine Wash'}"
18390376,KALINI Women Orange Printed Pure Cotton Kurta with Trouser & With Dupatta,"Kurta, Trouser, Dupatta",3000.0,Orange,KALINI,http://assets.myntassets.com/assets/images/18390376/2022/5/23/ad71d5dc-5b23-4fc8-8163-e43379395cc41653317343160KALINIWomenOrangePrintedPureCottonKurtawithPalazzosWithDupat1.jpg,10.0,4.2,"Orange printed Kurta with Palazzos with dupatta<br><br><b>Kurta design: </b><ul><li>Ethnic Motifs&nbsp;printed</li><li>A-line shape</li><li>Regular style</li><li>Round Neck, three-quarter regular sleeves</li><li>Calf length with staright hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Palazzos design: </b><ul><li>Printed Trousers</li><li>Elasticated waistband</li><li>Slip-on closure</li></ul>Pure Cotton<br>Regular Machine-washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Pure Cotton', 'Dupatta Pattern': 'Printed', 'Main Trend': 'Floral', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Screen', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
17141704,Anubhutee Women Teal Ethnic Motifs Printed Mirror Work Pure Cotton Kurta with Trousers & With Dupatta,"Kurta, Trousers, Dupatta",4799.0,Teal,Anubhutee,http://assets.myntassets.com/assets/images/17141704/2022/3/2/393962a1-d396-4c9e-a46a-b68cff6a52ef1646221234677-Anubhutee-Women-Kurta-Sets-4811646221233899-1.jpg,19.0,3.526315789473684,"Teal printed Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Ethnic motifs printed </li> <li> A-line shape </li> <li> Regular style </li> <li> Mandarin collar,  three-quarter regular sleeves </li> <li> Mirror work detail </li> <li> Calf length with flared hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Printed Trousers </li> <li> Elasticated waistband </li> <li> Drawstring closure </li> </ul>Cotton<br>Hand WashThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Voile', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Fusion', 'Ornamentation': 'Mirror Work', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Flared', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
13348000,DressBerry Red & Orange Floral Puff Sleeve Regular Top,"Top, Regular Top",1399.0,Red,DressBerry,http://assets.myntassets.com/assets/images/13348000/2021/6/24/5a13f852-1295-43fa-ac02-98d75d5278641624533620726-DressBerry-Women-Shirts-9911624533620210-1.jpg,125.0,4.328,"<ul> <li> Red and orange regular top </li> <li> Floral print </li> <li> V-neck,  short,  puff sleeve sleeves </li> <li> Tie-ups detail </li> <li> Woven </li> <li> Button closure </li> </ul>Cotton <br> Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'Yes', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Floral Print', 'Multipack Set': 'NA', 'Neck': 'V-Neck', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Puff Sleeves', 'Surface Styling': 'Tie-Ups', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
17581920,KALINI Women Brown Floral Printed Pleated Pure Cotton Kurta with Trousers,"Kurta, Trousers",3999.0,Brown,KALINI,http://assets.myntassets.com/assets/images/17581920/2022/3/19/822ad7db-99c3-47e0-8fea-6d8e61ed6d571647670933538KALINIWomenBrownPrintedPleatedPureCottonKurtiwithTrousers1.jpg,5.0,4.8,"Brown printed Kurta with Trousers <br> <br> <b> Kurta design:  </b> <ul> <li> Floral printed </li> <li> A-line shape </li> <li> Pleated style </li> <li> Scoop neck,  three-quarter regular sleeves </li> <li> Above knee length with straight hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Striped Trousers </li> <li> Elasticated waistband </li> <li> Slip-on closure </li> </ul>The model (height 5'8) is wearing a size SPure Cotton<br>Machine Wash as per Tag","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Striped', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Pure Cotton', 'Dupatta Pattern': 'Printed', 'Main Trend': 'Floral', 'Neck': 'Scoop Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Pleated', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Above Knee', 'Top Pattern': 'Printed', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Bride & Wedding Squad'}"
16450150,Berrylush Women Pretty Pink Romantic Floral Skirt,Skirt,2399.0,Pink,Berrylush,http://assets.myntassets.com/assets/images/16450150/2022/1/7/c3f20764-abca-4f57-93ad-ce2d8779808a1641553902913-Berrylush-Women-Pink-Floral-Ruched-Satin-Mini-Skirt-37916415-1.jpg,13.0,4.076923076923077,"Sashay in style wearing this chic skirt. The amazing zip closure and mini length of this skirt offer you a classy look.&nbsp;<ul><li>Pink shade</li><li>Printed pattern</li><li>Zip closure</li><li>Mini length</li><li>Polyester, machine wash</li></ul><b>Trend Alert</b><br>Symbols of freshness and beauty, romantic florals in vibrant hues and prints have been a mainstay in fashion for decades. Right from delicate all-over patterns to abstract and oversized motifs, romantic florals lend any garment a feminine touch.Polyester,<br>Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Satin', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'Ruched', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Slit Detail': 'No Slit', 'Style Tip': 'Glam up this piece with sparkly hoop earrings, pretty art deco sandals, and funky oval glares.', 'Sub Trend': 'New Basics', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Where-to-wear': 'Stay comfortable at the movies'}"
8306319,House of Pataudi Women Fuchsia Solid Kurta with Trousers & Brocade Dupatta,"Kurta, Trousers, Brocade Dupatta",2999.0,Pink,House of Pataudi,http://assets.myntassets.com/assets/images/8306319/2019/3/7/e468ced6-d8fd-4f0e-95b2-3dcbeb5ede641551951224002-House-of-Pataudi-Women-Pink--Self-Design-Kurta-with-Trousers-1.jpg,298.0,4.426174496644295,"Pink solid kurta with trousers<br>Pink straight knee length kurta, has a keyhole neck, three-quarter sleeves, straight hem, side slits<br>Pink solid trousers, zip closure<br>Pink brocade dupattaTop fabric: Pure Cotton<br>Bottom fabric: Pure Cotton<br>Dupatta: Cotton Blend<br><br>Machine-washThe model (height 5'8"") is wearing a size S","{'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Zip', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Fringed', 'Dupatta Fabric': 'Cotton Blend', 'Dupatta Pattern': 'Self Design', 'Neck': 'Keyhole Neck', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'None', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Knee Length', 'Top Pattern': 'Solid', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
17139254,Chemistry Women Navy Blue Solid Stretchable Jeans,Jeans,2099.0,Navy Blue,Chemistry,http://assets.myntassets.com/assets/images/17139254/2022/5/17/30db9584-47b5-4c37-876d-f6fbdf1174d81652767271162-Chemistry-Women-Navy-Blue-Tapered-Fit-Stretchable-Jeans-3941-1.jpg,5.0,4.4,"<ul><li>Dark shade, no fade navy blue jeans</li><li>Tapered fit, High-rise</li><li>Clean look</li><li>Stretchable</li><li>5 pocket</li><li>Length: regular</li></ul><br> Fit: Tapered Fit <br> Stretchable <br> The model (height 5'8) is wearing a size 2883% Cotton, 16% Polyester &amp; 1% Spandex<br>Machine wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'Elastane', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Dark', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
14991312,Roadster Women Lavender Sweater with Skirt,"Sweater, Skirt",2499.0,Lavender,Roadster,http://assets.myntassets.com/assets/images/14991312/2021/10/19/5711ab37-a947-4b6c-b743-806973155a6e1634627917520-Roadster-Women-Clothing-Set-7141634627916700-1.jpg,30.0,4.0,"This co-ords consists of sweater and Skirt<br>Lavender solid sweater ,has a round neck, long sleeves<br>Lavender solid Skirt ,has a slip-on closureTop fabric: Pure Wool <br> Bottom fabric: Pure Wool <br> Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Wool', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Skirt', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'High Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Sleeve Length': 'Long Sleeves', 'Sustainable': 'Regular', 'Top Fabric': 'Pure Wool', 'Top Pattern': 'Solid', 'Top Type': 'Sweater', 'Trends': 'NA', 'Wash Care': 'Machine Wash'}"
14885744,HERE&NOW Sea Green & Maroon Ethnic Motifs Print Straight Kurti,Kurti,999.0,Sea Green,HERE&NOW,http://assets.myntassets.com/assets/images/14885744/2021/9/1/efdcded4-8d9b-4462-952a-4205482c82531630492011883-HERENOW-Women-Kurtis-7861630492011358-1.jpg,270.0,4.166666666666667,"<ul><li>Sea green, maroon and silver straight kurti</li><li>Ethnic motifs print</li><li>Round neck</li><li>Three-quarter, regular sleeves</li><li>Side slits</li><li>Machine weave regular viscose rayon</li></ul>100% Viscose&nbsp;<br>Machine washThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'Garment Measurements in', 'Design Styling': 'Regular', 'Fabric': 'Viscose Rayon', 'Hemline': 'Straight', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
15454236,Tokyo Talkies Women Green Easy Wash Trousers,Trousers,1349.0,Green,Tokyo Talkies,http://assets.myntassets.com/assets/images/15454236/2021/9/15/581181a9-50ee-4880-a6a4-ba47cf14cac61631686002673AmiRoseGoldCubicZirconiaContemporaryBrassPearlStudEarringTro1.jpg,55.0,3.5090909090909093,"<ul> <li> Green woven trousers </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  easy wash </li> <li> 4 pockets </li> </ul><br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28Polyester , Viscose Rayon <br> Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Hook and Bar', 'Fabric': 'Polyester', 'Fabric 2': 'Viscose Rayon', 'Features': 'Easy Wash', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}"
13623002,AURELIA Black Jewel Neck Top,Top,999.0,Black,AURELIA,http://assets.myntassets.com/assets/images/13623002/2021/8/3/554f013d-b19a-4b3e-abb4-ef0be0f412711627987705278-Aurelia-Black-Round-Neck-Solid-Kurta-4381627987704396-1.jpg,32.0,4.1875,"<ul> <li> Black regular top </li> <li> Solid </li> <li> Jewel neck,  long,  regular sleeves </li> <li> Sequined detail </li> <li> Knitted </li> </ul>The model (height 5'8) is wearing a size S90% Polyester &amp; 10% elastane<br>Hand wash","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Jewel Neck', 'Occasion': 'Ethnic', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'Sequined', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Hand Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}"
15135396,Moda Rapido Women Elegant Lavender Solid Kick Flare Trousers,Trousers,3399.0,Lavender,Moda Rapido,http://assets.myntassets.com/assets/images/15135396/2021/12/13/acbc6d40-ccb9-46ec-8339-df750aab8f511639374069328-Moda-Rapido-Women-Trousers-8011639374068795-1.jpg,11.0,3.1818181818181817,"Stylish and versatile, these trousers can go with any top-wear of your choice. Its charming regular length and mid-rise waist will make you look beautiful.&nbsp;<ul><li>Elegant lavender hue</li><li>Classic solid pattern</li><li>Regular length</li><li>Mid-rise waist</li><li>Cotton, machine wash</li></ul><b>Trend Alert</b><br>Fitted on the hips and slim on the legs, kick flare trousers are designed to flatter the silhouette of every body type. They feature a cropped flare that falls right above the ankle bone to elongate the legs.100% Cotton<br>Machine WashFit: Regular Fit<br>The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage<br>\nLine-dry in shade to avoid yellowing<br>\nFor whites, wash with non-chlorine bleach on a hot water setting<br>\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Style Tip': 'Amp up your look with large hoop earrings, a pair of wedges, and cat-eye glares.', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Where-to-wear': 'Ideal for a fun photo session with the gang'}"
15773602,The Roadster Lifestyle Co Women Light Blue Boyfriend Fit High-Rise Clean Look Jeans,Jeans,2499.0,Blue,Roadster,http://assets.myntassets.com/assets/images/15773602/2022/2/25/7b89773b-cf5b-4419-b87d-41e1ea59efd31645783349291-Roadster-Women-Jeans-5771645783348724-1.jpg,22.0,4.181818181818182,"<ul> <li> Light shade,  no fade blue jeans </li> <li> Boyfriend fit,  high-rise </li> <li> Clean look </li> <li> Non stretchable </li> <li> 5 pocket </li> <li> Length: regular </li> </ul>Fit: Boyfriend Fit<br>Non Stretchable<br>The model (height 5'8) is wearing a size 2899% Cotton 1% Elastane<br>Machine wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Boyfriend Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
13985762,Belle Fille Women Mustard Yellow Solid Regular Fit Paper Bag Shorts,Shorts,1199.0,Mustard,Belle Fille,http://assets.myntassets.com/assets/images/13985762/2021/4/13/b0717f99-636f-4f08-bac2-f33b376001c71618318180517-Belle-Fille-Women-Shorts-8521618318179718-1.jpg,6.0,2.5,"Mustard yellow solid mid-rise paper bag shorts, has 2 pockets, belt loops, and slip-on closure<br>Comes with a beltMaterial: Polyester<br>  Hand WashRegular Fit<br> The model (height 5'8"") is wearing a size 28","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric 2': 'NA', 'Fit': 'Regular Fit', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Main Trend': 'Frills Bows and Ruffles', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sport': 'NA', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Regular Shorts', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Hand Wash'}"
13109820,Sztori Women Plus Size Green Pure Cotton Floral Print Straight Kurta,Kurta,2399.0,Green,Sztori,http://assets.myntassets.com/assets/images/13109820/2021/2/10/884badfc-5390-4e70-a658-99980968c1311612957888300-Sztori-Women-Plus-Size-Green-Pure-Cotton-Printed-Straight-Ku-5.jpg,42.0,4.142857142857143,"Green floral print straight kurta, has a round neck,button closure, three-quarter sleeves, straight hem, two pocketsThe model (height 5'8"") is wearing a size XXL100% Cotton<br>Machine Wash","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Bright', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
15107688,Popnetic Women Teal & Gold-Toned Ethnic Motifs Printed Kurta,Kurta,1499.0,Teal,Popnetic,http://assets.myntassets.com/assets/images/15107688/2021/8/31/d673b815-d1fd-4181-a729-a131117330741630387901534WomenBlueGold-ColouredPrintedStraightKurtiDressesPopneticWom1.jpg,114.0,3.8947368421052633,"<ul> <li> Colour: teal and gold-toned </li> <li> Ethnic motifs printed </li> <li> Mandarin collar </li> <li> Three-quarter,  regular sleeves </li> <li> A-line shape with regular style </li> <li> Calf length with straight hem </li> <li> Machine weave regular cotton </li> </ul><br> The model (height 5'8) is wearing a size SCotton <br> Hand wash","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Aqua', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Fusion', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'A-Line', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Multiple Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
16110542,Varanga Women Mustard Yellow & Green Bandhani Printed Anarkali Kurta,Anarkali Kurta,4599.0,Mustard,Varanga,http://assets.myntassets.com/assets/images/16110542/2021/11/24/f40271ff-88a9-432c-b313-c29792d1acfb1637743464891VarangaMustardAndLimeBandhejFoilPrintedAnarkaliKurtaKurta1.jpg,120.0,3.883333333333333,"<ul> <li> Colour: mustard yellow and green </li> <li> Bandhani printed </li> <li> Mandarin collar </li> <li> Three-quarter,  regular sleeves </li> <li> Anarkali shape with regular style </li> <li> Calf length with flared hem </li> <li> Machine weave regular cotton </li> </ul>Cotton<br><br>Hand Wash<br> The model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'NA', 'Colour Family': 'Bright', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Hemline': 'Flared', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Bandhani', 'Shape': 'Anarkali', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
